"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000116251",74.853908026751,-3.04800266724729,0.271107892119315,-11.2427662781055,2.51379588007854e-29,6.5820687800543e-27
"ENSG00000137154",2190.63796176791,-2.34285934866166,0.208593659992672,-11.2316901134194,2.84974621736838e-29,7.26535298785918e-27
"ENSG00000122026",2738.32666385657,-1.8663781054338,0.166493930695141,-11.2098867366597,3.64659712355485e-29,9.05852126487165e-27
"ENSG00000172809",380.094260990461,-2.48997291392392,0.222520239879107,-11.1898716057321,4.57095041040597e-29,1.10708418940033e-26
"ENSG00000034510",615.084810328891,-1.99431965764037,0.17895070438916,-11.1445197404944,7.6154022865248e-29,1.79946383785005e-26
"ENSG00000108848",238.229782765382,-2.4806830406178,0.223054534248769,-11.1214194724737,9.86891710177009e-29,2.27643021147497e-26
"ENSG00000142541",2076.34328512084,-1.98257828721443,0.178430777051823,-11.1111901207414,1.10674526816983e-28,2.49352282744868e-26
"ENSG00000162244",196.132814118226,-2.10581759088973,0.189876111215061,-11.0904819854068,1.39533910787482e-28,3.07228301752073e-26
"ENSG00000156467",150.276562610787,-1.62100573586454,0.146195898203981,-11.0879016154258,1.43617128754919e-28,3.0919172075059e-26
"ENSG00000167526",1370.12371055807,-2.03929646641314,0.184745900694402,-11.0383854729554,2.49475468251934e-28,5.25417029657551e-26
"ENSG00000142937",493.254967645419,-2.23974789069463,0.203642753440754,-10.9984168493687,3.88899488617132e-28,8.0162941398357e-26
"ENSG00000123349",745.336126022836,-1.43999132585014,0.131154909844592,-10.9793169585219,4.80543394124315e-28,9.69896750474243e-26
"ENSG00000147403",1853.12984379147,-1.71920063217454,0.156865588692339,-10.9597053535203,5.96933986814715e-28,1.18022376821652e-25
"ENSG00000105193",358.625418532747,-2.35093902691973,0.214564845137055,-10.9567763788054,6.16566356513124e-28,1.19465897237983e-25
"ENSG00000196683",70.8852222905245,-2.00433675831031,0.183005438712512,-10.9523343809414,6.47568813280327e-28,1.23012679667839e-25
"ENSG00000159140",176.399416622446,-2.07028026650687,0.189872954349299,-10.9035026794721,1.10904056917196e-27,2.06622789118038e-25
"ENSG00000149806",294.996339292187,-1.51349514634154,0.140348255485195,-10.7838543565025,4.10324081677512e-27,7.50041453451272e-25
"ENSG00000136942",362.177260324318,-2.46830024115339,0.229114335379677,-10.7732248052617,4.60580761044484e-27,8.26316002407215e-25
"ENSG00000231500",2080.58490186029,-2.21937669648805,0.206099443991575,-10.7684749337741,4.84967592349669e-27,8.54248369942471e-25
"ENSG00000114391",468.925639586247,-2.25575095492081,0.209867561054192,-10.7484498489899,6.02659082951368e-27,1.04260021350587e-24
"ENSG00000132485",89.0036167303636,-2.96287689826517,0.276668637794403,-10.709117310459,9.2237046239129e-27,1.56770614730646e-24
"ENSG00000186468",99.9051520816913,-2.93878795250505,0.274932594292177,-10.6891216738818,1.14449668679786e-26,1.91170412098235e-24
"ENSG00000100941",84.5893285535267,-2.89410259186169,0.271228142027604,-10.6703624860843,1.40078843004981e-26,2.30014208649534e-24
"ENSG00000135390",199.463050651729,-1.57146541074,0.147306047764547,-10.6680305023988,1.43638641336192e-26,2.31928526210838e-24
"ENSG00000198034",768.290142186851,-1.91495213686993,0.179617141518006,-10.661299476687,1.54424508195307e-26,2.45256497605924e-24
"ENSG00000122406",869.154324179781,-2.11912044157984,0.200482572641327,-10.5700980073268,4.10065868187695e-26,6.40760988871354e-24
"ENSG00000104529",338.26679143421,-1.85281722863023,0.176255040308132,-10.5121375558458,7.59522146167728e-26,1.16797627810682e-23
"ENSG00000211772",254.109514678789,-2.7596298265719,0.263019616435874,-10.4921064974814,9.3910971936617e-26,1.42157733769054e-23
