"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000141682",2.39295231201948,-0.573586887713642,0.631757691833837,-0.907922285914178,0.363919282231555,0.506120316554008
"ENSG00000211970",1.0538093360253,-0.826358590746696,0.910865540518338,-0.907223463823703,0.364288638092436,0.506518248425391
"ENSG00000221817",4.76205478483315,0.413171271943554,0.455584597851816,0.906903512304299,0.364457823642728,0.506670754011074
"ENSG00000221986",2.07245631403866,0.861683089066803,0.950341025189307,0.906709345621649,0.364560520003046,0.506730791352585
"ENSG00000129675",40.5530608944325,-0.423442791294846,0.467239174312494,-0.906265601376231,0.364795287875392,0.506974355518029
"ENSG00000125046",0.875254797030385,0.758692803385044,0.837477238897021,0.905926475547278,0.364974769861403,0.507141019153042
"ENSG00000134313",78.2542179459552,0.307726630287188,0.339799217479836,0.905613122271093,0.365140660773166,0.507288746367027
"ENSG00000110446",5.91060044652456,-0.679323700742433,0.75056309133965,-0.905085406651072,0.365420142675429,0.507511419814268
"ENSG00000120705",25.3805671346362,-0.304594341410926,0.336519144294394,-0.90513228318583,0.365395311129403,0.507511419814268
"ENSG00000196353",17.4032004276824,-0.396492999001758,0.438209444526524,-0.904802495596963,0.365570029337337,0.507636790575249
"ENSG00000100151",0.711318756070331,-1.16539977977634,1.28890111500781,-0.904180907446323,0.365899482356497,0.508011428707904
"ENSG00000164171",73.7039107544698,0.314426753441296,0.347959757996453,0.903629647439002,0.366191815147993,0.508334415713264
