"","Lung_ge$X","ENSG00000108854","ENSG00000112159","ENSG00000075336","ENSG00000167107","ENSG00000160223","ENSG00000196329","ENSG00000138326","ENSG00000186364","ENSG00000074621","ENSG00000186854","ENSG00000092295","ENSG00000116752","ENSG00000171817","ENSG00000211801","ENSG00000140386","ENSG00000135213","ENSG00000121058","ENSG00000072694","ENSG00000214826","ENSG00000149483","ENSG00000136492","ENSG00000136098","ENSG00000157992","ENSG00000111371","ENSG00000170074","ENSG00000257221","ENSG00000156482","ENSG00000167595","ENSG00000246223","ENSG00000135749","ENSG00000009790","ENSG00000126464","ENSG00000167554","ENSG00000108592","ENSG00000244575","ENSG00000185485","ENSG00000185900","ENSG00000116353","ENSG00000251562","ENSG00000256039","ENSG00000127946","ENSG00000198106","ENSG00000109475","ENSG00000129968","ENSG00000231621","ENSG00000162894","ENSG00000211637","ENSG00000214106","ENSG00000180071","ENSG00000116824","ENSG00000111364","ENSG00000213988","ENSG00000179119","ENSG00000270505","ENSG00000185942","ENSG00000139537","ENSG00000171163","ENSG00000243364","ENSG00000266371","ENSG00000167272","ENSG00000038219","ENSG00000120800","ENSG00000211734","ENSG00000198400","ENSG00000100483","ENSG00000169964","ENSG00000101104","ENSG00000084734","ENSG00000071082","ENSG00000087008","ENSG00000180822","ENSG00000241549","ENSG00000160654","ENSG00000205189","ENSG00000145649","ENSG00000236559","ENSG00000211710","ENSG00000257252","ENSG00000132465","ENSG00000148843","ENSG00000180329","ENSG00000196199","ENSG00000137103","ENSG00000267364","ENSG00000075914","ENSG00000118922","ENSG00000251606","ENSG00000198178","ENSG00000116251","ENSG00000107938","ENSG00000211964","ENSG00000089012","ENSG00000110195","ENSG00000083093","ENSG00000241106","ENSG00000115816","ENSG00000211778","ENSG00000248810","ENSG00000183091","ENSG00000211772","ENSG00000141101","ENSG00000204852","ENSG00000198625","ENSG00000116127","ENSG00000127804","ENSG00000163687","ENSG00000005801","ENSG00000133574","ENSG00000119596","ENSG00000132424","ENSG00000225885","ENSG00000100813","ENSG00000231486","ENSG00000136153","ENSG00000143507","ENSG00000171453","ENSG00000143303","ENSG00000122435","ENSG00000087076","ENSG00000147316","ENSG00000146904","ENSG00000247774","ENSG00000211663","ENSG00000152495","ENSG00000198865","ENSG00000100941","ENSG00000211746","ENSG00000205056","ENSG00000110651","ENSG00000186468","ENSG00000116771","ENSG00000172339","ENSG00000089123","ENSG00000166788","ENSG00000167286","ENSG00000171174","ENSG00000023445","ENSG00000152133","ENSG00000211752","ENSG00000170486","ENSG00000178338","ENSG00000128218","ENSG00000164180","ENSG00000117560","ENSG00000225113","ENSG00000100888","ENSG00000130921","ENSG00000125633","ENSG00000112077","ENSG00000211747","ENSG00000132326","ENSG00000163492","ENSG00000168421","ENSG00000226660","ENSG00000170469","ENSG00000180008","ENSG00000150045","ENSG00000101654","ENSG00000132485","ENSG00000204219","ENSG00000104341","ENSG00000229164","ENSG00000102886","ENSG00000117318","ENSG00000177455","ENSG00000069667","ENSG00000083535","ENSG00000132196","ENSG00000186265","ENSG00000224429","ENSG00000163682","class"
"74","Lung-0017",-0.947068109,-1.215020042,-0.929716998,-0.701512295,-0.697082569,-1.206380429,-0.94384156,0.326509088,-0.722163923,-1.04788837,-0.667173793,-1.544332067,-0.706379311,-0.736397962,0.393617163,-0.950978716,-1.084323841,-0.935737821,-0.670446323,1.470592704,-0.718022166,-0.915010081,-0.676322157,-1.522904491,-0.784617881,-0.686352648,-0.817211537,-0.734221836,0.195644538,-0.763628194,-2.085041223,-0.745204191,-0.637307449,-1.26965668,-0.706932398,-1.092097038,-0.773562182,-0.828085932,-1.787226644,-0.832305671,-0.781252224,-0.700060401,-1.112581585,-0.731582151,-0.733326619,-1.461979634,-0.763284945,-0.806268076,-0.632165936,-1.519966531,-1.215902308,-0.687158953,-1.067999105,-0.876302224,-0.619300506,-0.865450804,-0.932251778,-0.644077924,-0.696761388,-1.262804312,-1.365240953,-0.939824479,-0.927873756,-0.651223345,-0.737594354,-0.908335355,-0.85671021,2.307584671,-1.36921383,-0.944747387,-1.16299768,-0.696929913,-1.241621278,-0.66347178,-1.832938697,-0.702049403,1.070301969,-0.168531481,-1.568959246,-1.262029164,0.951379623,-1.93414067,-0.70526615,-0.987066575,-1.280705131,-0.979147092,-0.701738761,-0.709457508,-1.035774741,-1.016188866,-0.788137765,-1.13146707,3.96874867,-0.909791378,-0.935363466,-1.359975081,-0.744800334,-0.790661889,-0.847702301,-1.280188775,-1.510290606,-0.949475506,-1.385879355,-0.888324588,-1.040662454,-0.764864652,-0.942431609,-0.774513503,-1.531826566,-0.110172485,-0.632068012,0.188947703,-1.078201311,-0.757932672,-0.72115476,-1.077732213,-0.909622789,-1.148204581,-0.611928918,-1.058824954,-0.763011829,-2.137461967,-0.804715669,-1.074249008,-1.166209256,-2.222743641,-0.801775699,-0.739814552,-1.243299872,-1.107811984,-0.659244397,-0.696909097,-1.086908836,-1.136643878,-1.680520215,-0.676777963,-1.457974948,-1.448061243,-0.830879224,-0.646885529,-0.804787269,-1.001200442,-1.151134891,-0.758502622,-0.696947013,-1.490588471,-1.362451078,-1.1768208,-0.917586833,-0.89658668,-0.752877044,-0.934628228,-1.36482071,-0.738851249,-0.687073732,-1.054682482,0.102112318,-1.53529045,-0.497552264,-0.855320874,-0.036684583,-1.708028669,-0.731214214,-0.974775601,-1.13566849,-1.109370216,-1.495521786,-0.973578241,-1.039240774,-0.630899183,-1.028091559,"Lung"
"75","Lung-0020J",-1.038031728,-1.335641087,-1.025823196,-0.769629715,-0.726719569,-1.049766744,-1.597879889,-0.689640434,-0.764422946,-1.162942799,-0.698653457,-1.011454489,-0.783493103,-0.780628751,-1.356136499,-1.024091613,-0.358818544,-0.618536682,-0.716118065,-0.352934777,-0.124744093,-1.018786805,-0.717093971,-1.091442042,-0.84518049,-0.71593267,-1.225877292,-0.262232686,-1.026285799,-0.827962995,-0.92236448,-0.79553657,-0.65937718,-1.39239343,-0.024892135,-0.843263981,-0.822761327,-0.911796108,-1.217861099,-0.885565043,-0.853369214,-0.740996468,-1.634311198,0.129561245,-0.772459766,-1.592922683,-0.819693802,-0.856831777,-0.688591609,-0.864111292,-0.630380288,-0.716494191,-1.157181621,-0.936408821,-0.657148633,-0.943267073,-1.032782742,-0.667957586,-0.785434223,-0.09536247,-1.368866042,-0.725163597,-1.011840934,1.215282912,-0.799171535,-0.549240469,-0.13736345,1.915177925,-1.445245859,0.145968255,-1.249819327,-0.722547015,-1.362276193,-0.697626515,-1.457856009,-0.727563309,-0.85594922,1.645905385,-0.93866016,-1.385606062,-0.111405491,-0.617440531,-0.755982617,-1.065084708,-1.082841976,-0.474677935,-0.738431529,-0.769658126,-1.082908168,-1.116955368,-0.312609846,-1.249781178,3.408989301,-0.348828,-1.005295631,-0.987287365,-0.792950872,0.421738728,-0.936341059,-1.534226688,-1.14955099,-1.031309674,-0.144788334,-0.983988816,-0.419444388,-0.835472069,-0.253305082,-0.911506672,-0.877413541,-0.505298293,-0.656738427,-0.688197535,-1.174072013,-0.830933807,-0.252754573,0.13337455,-0.27823294,-0.223830679,1.450220868,-1.174165462,-0.3051861,-1.893615802,-0.350960709,-1.193858444,-1.274475651,-1.766397443,-0.861438354,-0.77217704,-1.360352807,-1.543274294,-0.689521546,-0.742231923,-0.538327163,-0.316893652,-1.465940225,-0.176102302,-1.137330067,-0.069858408,-0.873778137,-0.720572573,-0.122125417,-1.065604531,-1.260953272,-0.817273392,-0.761361641,-1.6196491,-0.522435455,0.219831203,2.822317667,-0.9638726,-0.806359845,-1.047576089,-1.000118125,-0.778237936,-0.718286662,0.295020162,-1.342820108,-0.656234008,-1.062000302,-0.963139328,0.479806512,-1.28602763,-0.803367939,-1.070405105,-1.25135279,-1.231112432,-0.492909827,-0.725254334,-1.138356573,-0.652833945,-1.393109965,"Lung"
"76","Lung-0020J-1",-0.54977266,-0.810394828,-0.511579976,-0.139745038,0.127561242,-0.189897653,-0.96101727,0.193471124,0.045596459,-0.655958637,0.13698855,-0.165585569,-0.132185771,-0.157337668,-0.207123307,-0.49307635,-0.65952008,-0.47453615,0.066767725,0.000237577,0.065166938,-0.519578332,0.058865914,0.090657051,-0.238624356,0.074844737,-0.717213531,-0.084110762,-0.519933868,-0.328023183,-0.34997415,-0.067812305,0.189379322,-0.849631332,0.200869929,-0.678007801,-0.195923703,-0.384261355,0.30466374,-0.283210223,-0.339104923,0.03416945,-0.91793718,0.371333642,0.025660152,-1.002437226,0.976500959,-0.255472615,0.02475811,-0.080669509,-0.801422124,0.185983138,-0.64537799,-0.365656674,0.277006161,-0.404045956,0.518765238,0.14197884,-0.280497986,-0.832278115,-1.553760832,0.048432811,-0.473285181,0.407456557,-0.289575712,-0.410961575,-0.416462424,3.092756339,-0.740247014,-0.521334924,-0.756560249,0.201043562,-0.432176849,0.053095841,-0.366109387,0.220071428,-0.24128329,1.987506013,-0.039271375,-0.837032007,-0.66739886,-1.033823649,-0.068439667,-0.553561106,-0.851509005,-0.55466843,0.006152956,-0.096538875,-1.205545369,-0.620885739,-0.157449333,-0.723193863,2.306513966,-0.460706953,0.429539616,-0.912733994,-0.055138784,-0.233653437,-0.400740067,-0.865070687,0.245980902,0.318299725,-0.971644679,0.203762601,-0.618002964,-0.338742714,0.22877254,-1.344036111,-0.581446943,-0.34203282,0.185198138,-0.603074473,-0.648430198,-0.322260349,-0.076479241,-0.682760427,0.53072157,-0.747516948,0.188458692,-0.667734217,-0.154774102,-0.748224575,-0.17908948,-0.674670795,-0.760927113,-0.179414593,-0.259839258,0.2935381,-0.822320259,-1.112226626,0.132425802,-0.072647842,-0.090255069,0.850802728,0.094852469,-0.033190959,-1.002545874,-0.006463012,-0.225149909,-0.146884169,0.640742205,-0.511469687,-0.746975616,-0.152079519,-0.103619913,-0.217949288,-0.239770049,0.759527757,2.869221968,-0.419768922,-0.179080884,0.219423646,-0.038407842,0.013461666,0.078170222,-0.581655576,-0.317214697,0.531163215,-0.192230476,-0.455108149,0.799873037,-0.103859544,-0.18298894,-0.548520581,-0.737190097,0.346775814,-0.567173387,0.99351205,-0.633700462,0.187531292,-0.742197301,"Lung"
"77","Lung-0024J-1",-0.505276836,-0.780113246,-0.467043839,-0.082289788,0.194047276,-1.037397857,-0.086970768,0.274826016,0.114133231,-0.615076286,0.200107822,-1.048181418,-0.081190418,-0.099046987,-1.222178683,-0.437588959,-0.604802877,-0.420522195,0.13796343,-0.660245322,0.141958347,-0.479078638,0.129060585,-0.691111511,-0.180929946,0.138992979,-0.084023907,-0.022558295,-0.471061276,-0.280242382,0.300990197,-0.001298135,0.252859253,-0.030825569,0.280003519,0.124351309,-0.136609639,-0.338331465,-1.236837171,-0.221547301,-0.294637179,0.096156645,0.39718541,0.972993707,0.093410379,-0.96709889,-0.095828251,-0.196232139,0.088331483,-1.038090026,-0.770296022,0.252715845,0.24040422,-0.307080796,0.358817762,-0.353110991,-0.478712955,0.204866994,-0.244605183,-0.79968483,-1.513502171,-0.502803512,-0.422390024,-0.197215889,-0.244940676,-0.349972967,-0.369912579,-0.392838911,-0.226838906,-0.476757418,-0.700191183,0.269964955,-0.811486461,0.117284471,-1.311759454,0.289893404,-0.180842838,-0.212770168,0.465293705,-0.26531279,1.681955718,-1.404365353,-0.004290832,-0.499523276,-0.817954475,-0.506858155,0.068085471,-0.030983796,0.477738859,-0.577698574,-0.089685034,-0.691290969,-0.319815875,-0.40971396,-0.421684292,-0.878220114,0.015346442,-0.170913816,2.263631256,-0.416514396,-1.000716618,-0.454751239,-0.93995544,-0.427372599,-0.574291015,-0.296564699,-0.47012734,-0.001692731,-1.032215292,-0.130227812,0.247520898,-1.025266461,-0.597071139,-0.280014924,-0.015740889,-0.645668234,0.606741835,-0.717320689,0.257694768,-0.629849672,-0.089960943,0.581450842,-0.121656687,0.463281082,-0.725043088,-1.664319612,-0.200306354,0.373898413,-0.789996409,0.209827118,0.203354107,-0.009799385,-0.659817888,-0.701984984,-0.237122935,0.034698509,-0.967570384,0.058589299,-0.159418446,-0.100551025,-0.226934098,1.724473797,-0.712061148,-0.08493082,-0.045234021,-0.464813627,-0.879120925,-0.738317304,-0.380025704,-0.364072497,-0.120934314,-0.536012315,-0.885265107,0.084811156,0.14861818,-0.518416594,1.004411953,-1.024019236,-1.611118502,-0.417351301,-0.18458069,-1.268638541,-0.126597729,-0.5010438,-0.707214084,-0.676483741,-1.004553784,-0.522004784,-0.586614546,0.250615998,0.209754644,"Lung"
"78","Lung-0025J",-0.943004446,-1.209919625,-0.925511222,-0.698409661,-0.695617505,-0.09363183,-1.207324959,-0.653688081,0.166198177,-1.042996862,-0.66562663,-1.538700712,-0.702934493,-0.734274134,-1.71213677,-0.947604087,-0.592716543,-0.071459702,-0.66826932,-1.10558148,-0.71591159,-0.910566977,1.702565526,-1.517716589,-0.78179181,-0.68489226,-1.570059401,-0.732299328,-0.938643799,0.454742028,-0.268848187,0.043433296,-0.636204901,-1.264433192,-0.705185321,-0.640743271,-0.771214395,-0.824366904,-0.754172167,-0.82977196,-0.777992545,-0.698081698,-1.451810908,-0.087209136,-0.731423386,-1.123969967,-0.760631384,-0.803855804,-0.629550694,-0.436135192,-1.210722106,-0.685708279,-1.063969148,-0.873471589,-0.615488765,-0.86192601,-0.927895872,-0.642889032,-0.692964528,-1.257477172,-1.355576139,-0.935063033,-0.41472641,0.42413285,-0.734760685,-0.31859662,-0.852923056,2.032283403,-1.553642161,-0.940366146,-1.158998613,-0.695653556,-1.236549603,-0.661806316,-0.389107612,-0.700777388,-0.804536489,2.108474754,-0.605960363,-1.256759939,-1.080295066,-0.617107848,-0.702868061,-0.983492638,0.697468279,-0.974950797,-0.699950894,-0.706660309,-0.783230941,-1.01172932,-0.785423977,-1.126412835,1.401811919,-0.906192279,-0.932121383,-0.990688066,-0.742499573,-0.787767754,-0.843791463,-1.646341164,-1.504622955,0.560432184,-0.816351752,-0.884159648,-0.60878796,-0.761675415,-0.938452053,-0.862714158,0.085249915,-0.403201963,-0.630842301,-0.220378954,-1.073917897,-0.754652708,-0.719267572,0.832581652,-0.906518578,-1.143244783,-0.610658931,-1.053922883,-0.760315685,-0.486095173,-0.800671003,-1.069175288,1.062155336,-1.334735852,-0.798981407,-0.736737511,0.545657818,-1.096156472,-0.657756728,-0.694745593,-1.082093802,0.778036934,-1.279496282,-0.674203422,-1.452396517,0.956601629,-0.828795681,-0.643618428,-0.801180793,-0.998158689,-0.049536485,-0.755749366,-0.693990787,-1.485026976,-1.357248421,-1.171804433,0.433626784,-0.893460406,-0.750352677,-0.929919391,-1.359433019,-0.736937097,-0.685539513,-1.051396617,-0.126572148,-1.182765875,-0.464912611,-0.850782209,0.517600154,-0.826808551,-0.727942992,-0.970554407,0.424579599,-1.104241709,-0.088246772,-0.969364765,-1.034869,-0.629803624,-1.275860293,"Lung"
"79","Lung-0026J",-0.908659454,-1.167552461,-0.89018549,-0.671996879,-0.661690326,-1.508207664,-0.394589689,-0.631116506,-0.702337919,-1.002291132,-0.612296403,-0.033147757,-0.673816534,-0.715806149,-0.786074138,-0.918712481,-0.518018915,0.28282638,-0.649400513,-1.066668067,-0.697547405,-0.87351879,-0.657267693,-1.474442174,-0.757501438,-0.67203989,-0.694346349,-0.71550605,-0.906343164,-0.735015043,-0.297352512,-0.722067256,-0.564186979,0.784504623,-0.680176671,0.989452115,-0.750851384,-0.792973844,-0.224159821,-0.80782323,0.090158964,-0.68082898,-0.52098092,-0.297000355,-0.714784239,-0.342224075,-0.737752803,-0.782934825,-0.607141687,-1.468840635,-1.167625524,-0.606196675,-0.510604188,-0.849049388,-0.584091415,-0.831964128,-0.432292578,-0.604562525,-0.661319497,0.496373538,-0.742463036,-0.8955547,-0.891973506,0.518452706,-0.710531706,-0.882372338,-0.820945866,0.91339369,-0.621986263,-0.903644701,-1.124800227,-0.617118011,-1.194485298,-0.647229342,0.718969945,-0.608780903,-0.784137836,2.541282976,-1.512222919,-0.468256845,-1.045268748,-0.150340457,1.669115662,-0.952979549,-1.23322979,-0.939575901,-0.684307675,-0.682665185,-0.538460054,-0.974168568,-0.762012181,-1.084282914,0.738596634,-0.875583985,-0.904317996,-1.309569882,-0.722536013,-0.762902641,-0.810858709,-0.800030102,0.669908748,1.154316544,-1.338040421,-0.849240195,-0.993635138,-0.734592195,-0.904835836,-1.823110905,-1.479235646,-0.298707888,-0.554631459,-0.788026362,-1.037673873,-0.726853957,-0.702781688,-1.031837904,-0.879841981,1.197912906,-0.591964861,-0.614955324,-0.737086259,-0.678164171,-0.766557882,-1.027012301,-1.121463631,-0.615851694,-0.774928962,-0.660414173,-0.811099653,-1.109322697,-0.641892976,-0.675980348,-1.041860119,-1.089945499,-0.258200295,-0.652058241,-1.405865845,-0.986834648,-0.810589086,-0.616077703,-0.770600799,-0.971882172,1.111045861,1.550223741,-0.668752175,-0.366803501,-0.250578759,-1.129931935,1.563505769,-0.866629004,-0.728556955,-0.890980083,-0.274363816,-0.720207735,-0.672063803,-1.023077485,0.450605569,0.416477944,-0.961262162,-0.813149585,0.462186917,-0.798003275,-0.700141451,-0.93499289,-1.089561094,-1.061682555,-0.437505306,-0.933898774,-0.998051306,-0.561343337,-0.880806679,"Lung"
"80","VU271-CRC",-0.911990225,-1.171607437,-0.89359547,-0.674572924,-0.671067705,0.950054059,-0.442189624,-0.634050602,-0.704105173,-1.006192495,-0.621198925,-0.119549048,-0.676640626,-0.71763793,-1.67058191,1.611943682,-1.049736548,-0.905348746,-0.651267123,-1.070426737,-0.699369733,-0.877074874,-0.658964319,-1.47859756,-0.759888631,-0.673326935,-0.430684088,-0.71717773,-0.909489314,-0.737528184,-0.038037055,-0.724118164,-0.573140369,0.62697251,-0.683053575,-1.053445281,-0.752867011,-0.796015782,-0.189384001,-0.809993738,-0.753001391,-0.682543876,-0.675015851,-0.773830551,-0.716441692,-1.414016774,-0.740006723,-0.785005599,-0.609338401,0.315451651,-1.17175525,-0.615608845,-1.033066441,0.505315507,-0.587077775,-0.834883284,-0.894941838,-0.613432448,-0.664355511,-1.21735896,0.136415989,-0.899332556,-0.895098308,-0.625036618,-0.712903196,-0.884673479,-0.824045134,-0.805348268,-0.520223381,-0.907183552,-1.128147772,-0.62683888,-1.198506829,-0.648682696,-1.783683976,-0.618628792,-0.786159164,2.719501005,-0.989187702,-1.217080274,-1.048679028,-0.425016434,-0.684194501,-0.955962792,-1.2373267,-0.943000367,-0.685866931,-0.685019558,0.097546137,-0.977801291,-0.764319716,-1.088326091,-0.762500877,-0.878567324,-0.907045783,-1.313906264,-0.724512705,-0.765345481,-0.81404386,-0.267063568,-1.461755365,-0.917306852,-1.342134515,-0.852606162,-0.997659128,1.710610466,-0.908095199,-1.828267281,-1.483750648,-0.126933432,-0.563421638,-1.467794814,-0.535808866,-0.729556125,-0.704422856,-1.035767762,-0.882463478,-1.105873873,-0.594166979,-1.017041359,-0.739373465,-1.605793413,-0.769860734,-1.031048501,-1.125327359,-1.341499808,-0.777295519,-0.67174842,-1.199821912,-0.061459792,-0.644427562,-0.67783782,-1.045728149,-1.093949526,0.186354791,-0.65423575,-1.410333776,-1.401200913,-0.812402009,-0.618743114,-0.77357413,-0.974475038,-1.109933879,-0.734383286,-0.671219261,-1.443010261,-1.317687923,-1.133954326,-0.873667618,-0.869263027,-0.730706655,-0.894693898,-1.318726401,-0.721873761,-0.673411158,-0.012492934,-1.793270081,-1.121434136,-0.590745273,-0.8167459,-1.859361313,-1.667119844,-0.702849431,-0.938433661,-1.093510778,-1.065752902,-1.44787411,-0.937327935,-1.001612677,-0.570240983,-0.32175323,"Lung"
"81","Lung-0029J-1-WT",-0.919126817,-1.180332653,-0.900912642,-0.680082089,-0.686748211,0.38675873,-1.673906151,-0.640373323,-0.707860926,-1.014583458,-0.640416478,-1.505938326,-0.682691444,-0.721533186,0.403386827,-0.927587827,0.607909076,-0.911576607,-0.655240045,-1.078490333,-0.703244306,-0.884719649,-0.662571169,-0.751052869,-0.764980811,-0.676054862,-1.147086879,-0.720728172,-0.916220595,-0.74289291,-2.05390251,-0.728484068,-0.59246773,-0.901952665,-0.689247959,-1.061298225,-0.757156184,-0.802535124,-0.607159382,-0.81461398,-0.75876985,-0.686187947,-1.022339038,-1.488322282,-0.719961113,-1.423688276,-0.744810706,-0.789412172,-0.614028374,-1.482647269,0.718633719,-0.63592656,-1.040200664,-0.856586943,-0.593516211,-0.841128192,-0.902481812,-0.632579635,-0.670883449,-1.226511335,-2.009572882,-0.082554584,-0.901786087,-0.630366265,-0.717968735,-0.88957216,-0.830686807,2.369542688,-1.110517456,-0.914781371,-1.135298035,-0.647822971,-0.920885792,-0.651767776,-1.793639599,-0.639887079,-0.790458888,-0.83373762,0.52072404,-1.226131908,-1.055976187,0.516799475,-0.688549382,-0.96233733,-1.246116786,-0.950341742,-0.689177107,-0.690044532,-1.475634658,-0.985591884,-0.769237193,-1.097018294,-0.767910759,-0.884948646,-0.912867729,-0.704556012,-0.728718616,-0.770556984,-0.820874342,-0.215324929,-1.471562716,-0.923880531,-1.350939237,-0.859832284,-1.006313776,-0.742870992,-0.915079004,-0.603077717,-1.49345188,-1.965393862,-0.582396682,-1.47734976,-1.048729277,-0.735341253,-0.707908433,-1.044218091,-0.888055538,0.27152881,-0.598904624,-1.025449609,-0.744249315,-0.529005193,-0.776941374,-1.03973305,-0.706745831,-1.359272751,-0.782341703,-0.696215252,-1.208608936,-1.1376745,-0.648768095,-0.681790469,-1.05403924,-1.102556288,-1.235791002,-0.658879911,-0.393398614,0.714330915,-0.816252017,-0.624457994,-0.779939343,-0.979998321,-1.118276474,-0.739354717,-0.676491437,-1.452615701,-1.326770044,-1.142599293,-0.882482244,-0.874883728,-0.735286716,-0.902694217,-1.328032724,0.21730648,-0.676268454,0.486302357,-1.803389796,-0.159938001,0.067758307,-0.824488293,-1.050042616,-0.376613173,-0.70864323,-0.945811234,-1.10200279,-1.074513272,1.30189961,-0.944682311,-1.009249499,-0.589448013,-1.390821097,"Lung"
"82","Lung-0030J-1-WT",-0.372103124,-0.782636635,-0.846774974,-0.638752636,-0.545077243,-1.448437186,-1.562134102,-0.594369991,-0.647789322,-0.953086449,-0.501588447,-0.32970673,-0.634169765,-0.691571487,0.0965158,-0.881920389,-1.003720211,-0.864673959,-0.608073292,0.649394095,-0.657925452,-0.828589758,-0.620574633,-1.42188893,-0.726347315,-0.574142333,-2.470531042,1.290297946,-0.865810382,-0.7023301,-0.991604553,-0.692648057,-0.452846447,-1.16835233,-0.599723743,-1.002937676,-0.724265853,-0.754054255,-1.667826942,-0.779234628,-0.715579025,-0.592954336,-2.480441246,-0.190322915,-0.659768166,-1.352584049,-0.708235441,-0.755622517,-0.563651594,-1.413400706,-1.115548307,-0.48915094,-0.986752891,-0.81748672,-0.546771529,-0.794330496,-0.846891698,-0.494259938,-0.623000394,-1.15934244,-0.165818589,-0.848061648,-0.851761338,-0.590664632,-0.679759682,-0.852071311,-0.781278116,2.140722513,-2.232918299,-0.858694514,-1.081360584,-0.496233432,-1.143914998,-0.596299839,-1.216069677,-0.486316749,0.055531164,-0.793677254,-1.451402074,-1.159720375,-1.001341131,-1.045895207,-0.652889938,-0.914323441,-1.18104226,-0.040354199,-0.620417628,-0.651364587,-1.35466307,-0.927830304,-0.731771947,-1.033196369,-0.727196508,-0.837097953,-0.868798453,-1.254532663,-0.693531738,-0.731039899,-0.770211098,-1.370506559,-1.399237547,-0.874593213,0.186329616,-0.806474519,-0.94288733,-0.700633989,-0.86309118,-1.108568232,-1.422053218,-1.492495985,-0.445320545,-1.070150281,-0.108695085,-0.69212995,-0.680948197,-0.982226416,-0.845628028,-1.0517968,-0.512001947,0.716909885,-0.707157967,-1.118990015,-0.724359722,-0.976201682,-1.072213123,-1.229217806,-0.743991274,-0.519466319,-1.143813979,-1.679651137,-0.585155098,-0.650991715,-0.992886441,-1.039332373,-1.579280566,-0.616453962,-1.349364853,-0.628028194,-0.786459909,-0.582049269,-0.732388011,-0.22002702,-1.056588454,-0.701582748,-0.635057197,-1.381872114,-1.25940399,-1.079055093,-0.818175171,-0.832302089,-0.700355225,-0.844444354,-1.259490567,-0.689803445,-0.634551009,-0.293529049,0.018216074,-1.423939155,-2.03778953,-0.76798156,-0.075675742,-1.614173673,-0.665256668,-0.891049971,-1.039676194,-1.010484462,-1.38691835,-0.890147297,-0.952583778,-0.450696007,-2.139084088,"Lung"
"83","Lung-0037",-1.099260223,0.194929714,-1.093560981,-0.813968153,0.081395669,0.531672274,-0.153357232,-0.709582937,-0.789360264,0.769889407,-0.716720083,0.088242559,-0.835497844,-0.806978883,-0.938227439,-0.001957385,-1.229769368,0.786271312,-0.743631047,0.865399921,-0.787944751,-1.095235747,-0.741258825,0.079814734,-0.542650399,-0.7327922,0.145907022,-0.797025364,-1.08129409,-0.868343731,0.418838432,-0.825962079,-0.67173065,0.936193039,-0.763423505,-0.230739389,-0.852371548,1.745554964,-0.161523421,0.204966172,-0.901107198,-0.765115104,0.130008608,-1.262841169,-0.369628253,0.28059859,0.378947366,0.070096062,-0.724192011,0.705268314,0.036225331,-0.733170785,-0.933789882,0.19937256,-0.679106156,-0.994571265,-1.105063389,-0.681393965,-0.850557375,-0.927056761,-0.086466058,-1.138658549,0.69958576,0.349920912,-0.838625301,0.570742463,0.803447902,1.39441017,0.119777464,-1.117375268,0.325611233,-0.736944131,0.187934417,-0.717473232,0.34704471,-0.741888664,-0.885329815,0.746402642,0.074554447,-0.949196573,-1.236083837,-0.04733538,-0.786951882,-0.001813063,-0.789121827,-1.139571258,-0.759779057,-0.807502354,-0.211586934,-1.185915943,0.815065974,0.3402163,2.996924992,-1.041426207,0.569218084,-0.544967673,-0.821852888,-0.891570004,-0.997741171,0.228041126,-1.494333839,-1.085261812,0.040193053,-1.052081532,0.698438831,-0.882282886,-1.092958217,0.075782198,-1.381586769,0.018600484,-0.670663273,0.016171454,0.403630444,0.617230607,-0.78278811,0.883977173,-1.017927287,-1.350103967,-0.652267483,-0.283716132,-0.855893147,0.466247616,1.162079647,0.20032061,-0.195845089,-0.913437684,-0.103864978,1.003225222,-1.444135088,0.00451345,-0.706906705,-0.769483005,0.430451295,-1.338185842,0.629113052,-0.765976504,0.391642643,-0.580019974,0.14918523,-0.770958897,-0.938150556,0.062264742,-0.200381513,-0.853723714,-0.802734568,-0.286365572,0.808346701,-1.378465723,0.937498986,0.659223509,-0.839133996,-1.135695651,0.723181567,-0.801247107,-0.73619951,-1.168013814,0.794628443,-0.091448724,0.135175453,-1.045338391,-0.864519848,0.397492162,-0.850742404,-0.848341535,1.158312308,-1.324148336,-0.852079443,-1.135690086,-0.201366374,-0.665116072,0.181850169,"Lung"
